_id,errorCode,errorType,errorSeverity,log,moduleId,businessArea,technicalArea,tool,partnerSystem,thirdParty,messages[0].language,messages[1].language,messages[0].template,messages[1].template,devMessage,helpLink,videoLink,createdBy,createdAt,isDelete,isActive,createdIp,updatedIp,updatedAt,updatedBy
692884f21ce634d8fde56325,ERR.91CRPC.PIPELINE.OPERATOR.NOT_FOUND,Business,MEDIUM,true,691e06beea8033468e05f4f3,PipelineManagement,CrpcRequestPipelineService,crpc_request_pipelines_service.py,,,en,,Operator '{operatorId}' not found. Please provide a valid operator ID.,,CrpcRequestPipelineError: Operator '{operatorId}' not found in MongoDB collection 'operators_list' where isDelete=False. Verify operator ID exists before creating pipeline.,,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:54.603Z,false,true,,,,
692884f21ce634d8fde56327,ERR.91CRPC.PIPELINE.NO.OPERATOR.FORMATS,Business,MEDIUM,true,691e06beea8033468e05f4f3,PipelineManagement,CrpcRequestPipelineService,crpc_request_pipelines_service.py,,,en,,No operator formats found for service '{serviceId}'. Please configure service formats in operator-service mapping.,,CrpcRequestPipelineError: No operator formats found for service '{serviceId}' in operator_service_list collection. Check serviceSpecificFormat configuration.,,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:54.621Z,false,true,,,,
692884f21ce634d8fde5632a,ERR.91CRPC.PIPELINE.VALIDATE.OPERATOR.DB_ERROR,System,HIGH,true,691e06beea8033468e05f4f3,PipelineManagement,Database,crpc_request_pipelines_service.py,,MongoDB,en,,Failed to validate operator. Database operation encountered an error. Please try again later or contact support.,,"DatabaseOperationError: VALIDATE_OPERATOR operation failed in MongoDB collection 'operators_list' for operator ID '{operatorId}'. Error details: {details}. Check MongoDB connection, query syntax, and database logs.",,,68ee46b5d4c7a020fdf3a87c,2025-11-27T17:05:54.649Z,false,true,,,,
692972d3e09336d9bac1032d,ERR.SYSTEM.AI.CONNECT.FAILED.HTTP_503.SEV_CRITICAL,System,CRITICAL,true,691f95b45cab830ebba7b101,System Startup,AI,AI Service Connector,Microsoft,Azure OpenAI,en,te,Failed to connect to AI service. Document processing unavailable.,AI సర్వీస్‌తో కనెక్ట్ అవడంలో విఫలమైంది. డాక్యుమెంట్ ప్రాసెసింగ్ అందుబాటులో లేదు.,AI service connection failed.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:00:51.871Z,false,true,,,,
692972d3e09336d9bac1032e,ERR.SYSTEM.YOLO.LOAD.FAILED.HTTP_503.SEV_CRITICAL,System,CRITICAL,true,691f95b45cab830ebba7b101,System Startup,YOLO,YOLO Model Loader,,,en,te,Failed to load signature/stamp detection model.,సంతకం/స్టాంప్ గుర్తింపు మోడల్ లోడ్ చేయడంలో విఫలమైంది.,YOLO model load failed.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:00:51.879Z,false,true,,,,
69297701e09336d9bac10350,ERR.ACCESS.AUTH.LOGIN.INVALID.HTTP_401.SEV_WARN,Business,MEDIUM,true,691f95b45cab830ebba7b101,Authentication,AUTH,Auth Service,,,en,te,Invalid username or password. Please try again.,చెల్లని యూజర్‌నేమ్ లేదా పాస్‌వర్డ్. దయచేసి మళ్లీ ప్రయత్నించండి.,Invalid credentials.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:18:41.603Z,false,true,,,,
69297810e09336d9bac1035a,ERR.ACCESS.ROLE.CHECK.INVALID.HTTP_403.SEV_WARN,Business,MEDIUM,true,691f95b45cab830ebba7b101,Authorization,ROLE,Role Checker,,,en,te,Your role does not allow this operation.,మీ పాత్ర ఈ ఆపరేషన్‌ను అనుమతించదు.,Role invalid for action.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:23:12.587Z,false,true,,,,
69297810e09336d9bac1035d,ERR.DOC2DATA.UPLOAD.VALIDATE.NOT_FOUND.HTTP_400.SEV_WARN,Business,MEDIUM,true,691f95b45cab830ebba7b101,Document Upload,UPLOAD,File Upload Service,,,en,te,Please select a file to upload.,దయచేసి అప్‌లోడ్ చేయడానికి ఒక ఫైల్‌ని ఎంచుకోండి.,Upload file missing.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:23:12.614Z,false,true,,,,
692978fee09336d9bac1035f,ERR.DOC2DATA.UPLOAD.VALIDATE.CORRUPT.HTTP_400.SEV_WARN,Business,MEDIUM,true,691f95b45cab830ebba7b101,Document Upload,UPLOAD,File Upload Service,,null,en,te,The file appears to be corrupted. Please upload a valid file.,ఫైల్ దెబ్బతిన్నట్లు కనిపిస్తోంది. దయచేసి సరైన ఫైల్‌ను అప్‌లోడ్ చేయండి.,Corrupted file.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:27:10.302Z,false,true,,,,
692978fee09336d9bac10365,ERR.DOC2DATA.CATEGORY.CLASSIFY.UNKNOWN.HTTP_400.SEV_WARN,Business,MEDIUM,true,691f95b45cab830ebba7b101,Document Classification,CATEGORY,Category Classifier,Microsoft,Azure OpenAI,en,te,Please upload the document of {doctypes} only.,డాక్యుమెంట్ రకాన్ని గుర్తించలేకపోయాము. దయచేసి కేటగిరీని చేతితో ఎంచుకోండి.,Unknown document type.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:27:10.366Z,false,true,,,,
692979f3e09336d9bac1036e,ERR.DOC2DATA.EXTRACT.PROCESS.TIMEOUT.HTTP_504.SEV_ERROR,Integration,HIGH,true,691f95b45cab830ebba7b101,AI Document Processing,EXTRACT,AI Extraction Service,Microsoft,Azure OpenAI,en,te,The document processing took too long. Try with a smaller file.,డాక్యుమెంట్ ప్రాసెసింగ్ చాలా సమయం తీసుకుంది. దయచేసి చిన్న ఫైల్‌తో ప్రయత్నించండి.,Processing timeout.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:31:15.943Z,false,true,,,,
69297c1fe09336d9bac1037d,ERR.DOC2DATA.EXTRACT.RATELIMIT.EXCEEDED,Integration,MEDIUM,true,691f95b45cab830ebba7b101,AI Document Processing,EXTRACT,AI Extraction Service,Microsoft,Azure OpenAI,en,te,Too many requests. Please wait and try again.,అత్యధిక అభ్యర్థనలు. దయచేసి కొంతసేపటి తర్వాత మళ్లీ ప్రయత్నించండి.,Rate limit exceeded,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:40:31.324Z,false,true,,,,
69297c1fe09336d9bac10380,ERR.DOC2DATA.DOCUMENT.CREATE.FAILED,System,HIGH,true,691f95b45cab830ebba7b101,Document Management,DOCUMENT,Document API,MongoDB,MongoDB Atlas,en,te,Failed to create document record.,డాక్యుమెంట్ రికార్డ్ సృష్టించడంలో విఫలమైంది.,Document create failed,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:40:31.351Z,false,true,,,,
69297c99e09336d9bac1038b,ERR.DOC2DATA.FILE.DOWNLOAD.EXPIRED,Business,MEDIUM,true,691f95b45cab830ebba7b101,File Storage,FILE,File Storage Service,Microsoft,Azure Blob Storage,en,te,Download link has expired. Please refresh and try again.,డౌన్‌లోడ్ లింక్ గడువు ముగిసింది. దయచేసి రిఫ్రెష్ చేసి మళ్లీ ప్రయత్నించండి.,Download link expired,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:42:33.858Z,false,true,,,,
69297d1fe09336d9bac10399,ERR.DOC2DATA.MASTERDATA.INUSE.CONFLICT,Business,MEDIUM,true,691f95b45cab830ebba7b101,Master Data,MASTERDATA,Master Data API,MongoDB,MongoDB Atlas,en,te,Cannot delete this entry as it is being used by documents.,ఈ ఎంట్రీని తొలగించడం సాధ్యం కాదు. ఇది పత్రాల ద్వారా ఉపయోగించబడుతోంది.,Master data in-use conflict,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T10:44:47.262Z,false,true,,,,
692982b3e09336d9bac1039e,ERR.ICP.DOCUMENT.READ.NOT_FOUND,Business,MEDIUM,false,691f952a5cab830ebba7b100,DocumentManagement,DocumentService,task_executor.py,MongoDB,MongoDBAtlas,en,te,Document not found in database,డేటాబేస్‌లో డాక్యుమెంట్ కనుగొనబడలేదు,Document not found in DB,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T11:08:35.943Z,false,true,,,,
692982b3e09336d9bac1039f,ERR.ICP.TASK.READ.NOT_FOUND,Business,MEDIUM,false,691f952a5cab830ebba7b100,TaskManagement,TaskService,exceptions.py,MongoDB,MongoDBAtlas,en,te,Task result not found in database,టాస్క్ ఫలితం డేటాబేస్‌లో కనుగొనబడలేదు,Task record not found,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T11:08:35.958Z,false,true,,,,
692982b3e09336d9bac103a0,ERR.ICP.VALIDATION.FIELD.REQUIRED,Business,MEDIUM,false,691f952a5cab830ebba7b100,Validation,ValidationService,exceptions.py,MongoDB,MongoDBAtlas,en,te,Required field is missing,అవసరమైన ఫీల్డ్ లేదు,Field required validation error,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T11:08:35.968Z,false,true,,,,
69298f1ae09336d9bac103a3,ERR.ICP.VALIDATION.FIELD.LENGTH,Business,MEDIUM,false,691f952a5cab830ebba7b100,Validation,ValidationService,exceptions.py,,null,en,te,Field exceeds maximum length,ఫీల్డ్ గరిష్ట పొడవును మించిపోయింది,Field length limit exceeded,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T12:01:30.703Z,false,true,,,,
6929a267e09336d9bac103a6,ERR.ICP.CASE.STATUS.INVALID,Business,MEDIUM,false,691f952a5cab830ebba7b100,CaseManagement,ValidationService,exceptions.py,,null,en,te,Case status transition is invalid.,కేసు స్థితి మార్పు చెల్లదు.,Invalid case status transition,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T13:23:51.957Z,false,true,,,,
6929a493185cfbe5d151fe20,ERR.ICP.RAG.RETRIEVAL.FAILED,System,HIGH,true,691f952a5cab830ebba7b100,RAGSystem,RAGRetrieval,exceptions.py,Microsoft,null,en,te,Failed to retrieve relevant documents.,సంబంధిత పత్రాలను పొందడంలో విఫలమైంది.,RAG retrieval failed due to service error,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T13:33:07.978Z,false,true,,,,
6929a494185cfbe5d151fe23,ERR.ICP.RAG.CHUNKING.FAILED,System,HIGH,true,691f952a5cab830ebba7b100,RAGSystem,RAGChunking,exceptions.py,Microsoft,Text embedding large,en,te,Failed to chunk documents.,పత్రాలను విభజించడం విఫలమైంది.,RAG chunking failed,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T13:33:08.004Z,false,true,,,,
6929a642185cfbe5d151fe2a,ERR.ICP.AUTH.FORBIDDEN,System,HIGH,true,691f952a5cab830ebba7b100,Authorization,AuthService,exceptions.py,,null,en,te,Insufficient permissions.,తగిన అనుమతులు లేవు.,User does not have required access rights.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T13:40:18.582Z,false,true,,,,
6929a642185cfbe5d151fe2e,ERR.ICP.SYSTEM.CACHE.FAILED,System,HIGH,true,691f952a5cab830ebba7b100,SystemCache,CacheService,exceptions.py,,null,en,te,Cache operation failed.,క్యాష్ ఆపరేషన్ విఫలమైంది.,Cache read/write/update failure.,https://example.com/,https://example.com/,68ee46b5d4c7a020fdf3a87c,2025-11-28T13:40:18.616Z,false,true,,,,
692ac8a7e5b778fc0f876601,ERR.HTTP.408.REQUEST_TIMEOUT,System,MEDIUM,true,,,,,,,en,,The request took too long. Please try again.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:19.519Z,false,true,,,,
692ac8a7e5b778fc0f876611,ERR.DB_INVALID_CREDENTIALS,System,HIGH,true,,,,,,,en,,An unexpected error occurred.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:19.627Z,false,true,,,,
692ac8a7e5b778fc0f876612,ERR.DB.PERMISSION_DENIED,System,HIGH,true,,,,,,,en,,The database denied access to the requested action.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:19.634Z,false,true,,,,
692ac8a8e5b778fc0f876620,ERR.SYSTEM.UPLOAD_FAILED,System,CRITICAL,true,,,,,,,en,,An unexpected error occurred.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:20.558Z,false,true,,,,
692ac8a9e5b778fc0f87662f,ERR.INTEGRATION.PARSE_FAILED,Integration,HIGH,true,,,,,,,en,,Response from an external service could not be processed.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:21.496Z,false,true,,,,
692ac8a9e5b778fc0f876635,ERR.BUSINESS.VALUE_OUT_OF_RANGE,Business,MEDIUM,true,,,,,,,en,,An unexpected error occurred.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:21.536Z,false,true,,,,
692ac8a9e5b778fc0f876636,ERR.BUSINESS.FORMAT_NOT_SUPPORTED,Business,MEDIUM,true,,,,,,,en,,An unexpected error occurred.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:21.543Z,false,true,,,,
692ac8a9e5b778fc0f876639,ERR.BUSINESS.USER_NOT_ELIGIBLE,Business,MEDIUM,true,,,,,,,en,,An unexpected error occurred.,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:21.562Z,false,true,,,,
692ac8aae5b778fc0f87664b,ERR.VALIDATION.INVALID_EMAIL,Business,HIGH,true,,,,,,,en,,Invalid email format,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T10:19:22.512Z,false,true,,,,
692ad430e5b778fc0f8766b3,ERR.CORE.UNIT.CREATE.INVALID_PARENT,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Service,,,,en,,Parent unit with ID {parentUnitId} does not exist,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.153Z,false,true,,,,
692ad430e5b778fc0f8766b4,ERR.CORE.UNIT.CREATE.INVALID_DEPARTMENT,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Service,,,,en,,Department with ID {departmentId} does not exist,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.162Z,false,true,,,,
692ad430e5b778fc0f8766c3,ERR.CORE.UNIT.PARENT_NOT_FOUND,Business,HIGH,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Service,,,,en,,Parent unit not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.459Z,false,true,,,,
692ad430e5b778fc0f8766c4,ERR.CORE.UNIT.LIST.FAILED,System,MEDIUM,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Service,,,,en,,Failed to retrieve units list: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.467Z,false,true,,,,
692ad430e5b778fc0f8766c5,ERR.CORE.UNIT.RESTORE.NOT_FOUND,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Service,,,,en,,Deleted unit with ID {unitId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.475Z,false,true,,,,
692ad430e5b778fc0f8766c8,ERR.CORE.UNIT_TYPE.CREATE.FAILED,System,HIGH,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Type Service,,,,en,,Failed to create unit type: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.499Z,false,true,,,,
692ad430e5b778fc0f8766cf,ERR.CORE.UNIT_TYPE.DELETE.IN_USE,Business,HIGH,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Type Service,,,,en,,Cannot delete unit type {unitTypeId} as it is used by {unitCount} units,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.557Z,false,true,,,,
692ad430e5b778fc0f8766d2,ERR.CORE.UNIT_TYPE.LIST.FAILED,System,MEDIUM,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Type Service,,,,en,,Failed to retrieve unit types list: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.583Z,false,true,,,,
692ad430e5b778fc0f8766d5,ERR.CORE.UNIT_VILLAGE.CREATE.INVALID_VILLAGE,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Organization Management,Unit Village Service,,,,en,,Village with ID {villageId} does not exist,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:32.606Z,false,true,,,,
692ad431e5b778fc0f8766e6,ERR.CORE.PERSONNEL.DELETE.NOT_FOUND,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Human Resources,Personnel Service,,,,en,,Personnel with ID {personnelId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:33.579Z,false,true,,,,
692ad431e5b778fc0f8766e8,ERR.CORE.PERSONNEL.DELETE.IS_PROXY_USER,Business,HIGH,true,691f09e9cbf64adcc11754d2,Human Resources,Personnel Service,,,,en,,Cannot delete personnel {personnelId} as they are proxy user for {unitCount} units,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:33.597Z,false,true,,,,
692ad431e5b778fc0f8766e9,ERR.CORE.PERSONNEL.DELETE.FAILED,System,HIGH,true,691f09e9cbf64adcc11754d2,Human Resources,Personnel Service,,,,en,,Failed to delete personnel {personnelId}: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:33.605Z,false,true,,,,
692ad432e5b778fc0f8766f2,ERR.CORE.DEPARTMENT.CREATE.DUPLICATE_CCTNS_CODE,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Organization Management,Department Service,,,,en,,Department with CCTNS code {cctnsDepartmentCd} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:34.517Z,false,true,,,,
692ad432e5b778fc0f8766fb,ERR.CORE.DEPARTMENT.GET.NOT_FOUND,Business,LOW,true,691f09e9cbf64adcc11754d2,Organization Management,Department Service,,,,en,,Department with ID {departmentId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:34.592Z,false,true,,,,
692ad433e5b778fc0f8766ff,ERR.CORE.DISTRICT.CREATE.DUPLICATE_NAME,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Geography,District Service,,,,en,,District with name {name} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:35.463Z,false,true,,,,
692ad434e5b778fc0f876718,ERR.CORE.MANDAL.UPDATE.FAILED,System,HIGH,true,691f09e9cbf64adcc11754d2,Geography,Mandal Service,,,,en,,Failed to update mandal {mandalId}: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:36.502Z,false,true,,,,
692ad434e5b778fc0f87671a,ERR.CORE.MANDAL.DELETE.NOT_FOUND,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Geography,Mandal Service,,,,en,,Mandal with ID {mandalId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:36.518Z,false,true,,,,
692ad434e5b778fc0f87671e,ERR.CORE.MANDAL.LIST.FAILED,System,MEDIUM,true,691f09e9cbf64adcc11754d2,Geography,Mandal Service,,,,en,,Failed to retrieve mandals list: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:36.551Z,false,true,,,,
692ad435e5b778fc0f876732,ERR.CORE.NOTIF_MASTER.UPDATE.DUPLICATE_TYPE,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Notifications,Notification Master Service,,,,en,,Another notification with type {notificationType} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:37.566Z,false,true,,,,
692ad435e5b778fc0f87673a,ERR.CORE.NOTIFICATION.CREATE.INVALID_CONTACT,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Notifications,Notification Service,,,,en,,Contact with ID {contactId} does not exist,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:37.633Z,false,true,,,,
692ad436e5b778fc0f876745,ERR.CORE.NOTIFICATION.CANCEL.FAILED,System,MEDIUM,true,691f09e9cbf64adcc11754d2,Notifications,Notification Service,,,,en,,Failed to cancel notification {notificationId}: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:38.548Z,false,true,,,,
692ad436e5b778fc0f876748,ERR.CORE.NOTIFICATION.DELIVERY.EMAIL_FAILED,Integration,HIGH,true,691f09e9cbf64adcc11754d2,Notifications,Notification Service,,,,en,,Failed to deliver email notification to {email}: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:38.578Z,false,true,,,,
692ad436e5b778fc0f87674c,ERR.CORE.ERROR_MASTER.CREATE.DUPLICATE_CODE,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Error Management,Error Master Service,,,,en,,Error code {errorCode} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:38.617Z,false,true,,,,
692ad436e5b778fc0f87674e,ERR.CORE.ERROR_MASTER.CREATE.INVALID_MODULE,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Error Management,Error Master Service,,,,en,,Module with ID {moduleId} does not exist,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:38.634Z,false,true,,,,
692ad43ae5b778fc0f876788,ERR.CORE.PROMPT_EXEC.UPDATE.FAILED,System,HIGH,true,691f09e9cbf64adcc11754d2,AI/ML,Prompt Execution Service,,,,en,,Failed to update prompt execution {executionId}: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:41.611Z,false,true,,,,
692ad43ae5b778fc0f87678c,ERR.CORE.PROMPT_EXEC.LIST.FAILED,System,MEDIUM,true,691f09e9cbf64adcc11754d2,AI/ML,Prompt Execution Service,,,,en,,Failed to retrieve prompt executions list: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:42.493Z,false,true,,,,
692ad43be5b778fc0f87679e,ERR.CORE.JOB.CREATE.FAILED,System,HIGH,true,691f09e9cbf64adcc11754d2,Access Control,Job Service,,,,en,,Failed to create job: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:43.481Z,false,true,,,,
692ad43be5b778fc0f8767a7,ERR.CORE.JOB.DELETE.FAILED,System,HIGH,true,691f09e9cbf64adcc11754d2,Access Control,Job Service,,,,en,,Failed to delete job {jobId}: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:43.559Z,false,true,,,,
692ad43be5b778fc0f8767ac,ERR.CORE.ROLE.CREATE.DUPLICATE_NAME,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Access Control,Role Service,,,,en,,Role with name {name} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:43.601Z,false,true,,,,
692ad43be5b778fc0f8767af,ERR.CORE.ROLE.CREATE.INVALID_JOB,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Access Control,Role Service,,,,en,,Job with name {jobName} in permissions does not exist,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:43.626Z,false,true,,,,
692ad43ce5b778fc0f8767b9,ERR.CORE.ROLE.LIST.FAILED,System,MEDIUM,true,691f09e9cbf64adcc11754d2,Access Control,Role Service,,,,en,,Failed to retrieve roles list: {errorMessage},,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:44.539Z,false,true,,,,
692ad43ce5b778fc0f8767bc,ERR.CORE.PERMISSION.CREATE.DUPLICATE_SHORT_CODE,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Access Control,Permission Service,,,,en,,Permission with short code {shortCode} already exists,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:44.567Z,false,true,,,,
692ad43de5b778fc0f8767ca,ERR.CORE.PERM_MAPPING.CREATE.INVALID_JOB,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Access Control,Permission Mapping Service,,,,en,,Job with ID {jobId} does not exist,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:45.526Z,false,true,,,,
692ad43ee5b778fc0f8767da,ERR.CORE.USER_MAPPING.CREATE.USER_NO_UNIT,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Access Control,User Mapping Service,,,,en,,User {userId} does not have an assigned unit,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:46.490Z,false,true,,,,
692ad43ee5b778fc0f8767dc,ERR.CORE.USER_MAPPING.CREATE.INVALID_ADD_MODULE,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Access Control,User Mapping Service,,,,en,,Module {moduleId} in additional permissions does not exist,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:46.507Z,false,true,,,,
692ad43ee5b778fc0f8767e3,ERR.CORE.USER_MAPPING.DELETE.NOT_FOUND,Business,MEDIUM,true,691f09e9cbf64adcc11754d2,Access Control,User Mapping Service,,,,en,,User mapping with ID {mappingId} not found,,,,,68ee46b5d4c7a020fdf3a87c,2025-11-29T11:08:46.570Z,false,true,,,,
693127070197272c7fec1912,ERR.RXCEEEE_1DED,Business,HIGH,true,691f09e9cbf64adcc11754d2,Workflows,Validation Layer,123,NIC,None,en,, ,,Triggered when an invalid actisjodfjoefjiefjiedidon occurs.,https://docs.example.com/errors/invalid-action,https://youtube./exaple,68ee47b875ef6e1699c044f8,2025-12-04T06:15:35.392Z,true,false,,,,
693a4b2bd24bf23f026c3b7e,ERR.PM.PETITION.ASSIGN_FAILED,System,HIGH,true,691e0704ea8033468e05f4f4,PetitionManagement,Database,petition_service.py,,MongoDB,en,,Failed to assign petition {petitionId} to officer {officerId}. {reason},,Failed to assign petition to officer. Error details: {details}. Check database connection and assignment logic.,,,68ee46b5d4c7a020fdf3a87c,2025-12-11T04:40:11.178Z,false,true,127.0.0.1,,,
693a4b2bd24bf23f026c3b86,ERR.PM.EVIDENCE.FILE_NOT_FOUND,Business,MEDIUM,true,691e0704ea8033468e05f4f4,EvidenceManagement,API,evidence_service.py,,,en,,Evidence file {evidenceFileId} not found for petition {petitionId}.,,Evidence file with ID {evidenceFileId} does not exist for the specified petition {petitionId}.,,,68ee46b5d4c7a020fdf3a87c,2025-12-11T04:40:11.817Z,false,true,127.0.0.1,,,
693a4b2cd24bf23f026c3b89,ERR.PM.EVIDENCE.LLM_SCORING_FAILED,System,HIGH,true,691e0704ea8033468e05f4f4,EvidenceManagement,AI/LLM,evidence_service.py,,LLM Service,en,,Failed to score evidence using LLM for petition {petitionId}. {reason},,LLM-based evidence scoring failed. Check LLM service configuration and evidence data. Error: {details},,,68ee46b5d4c7a020fdf3a87c,2025-12-11T04:40:12.091Z,false,true,127.0.0.1,,,
693a4b2cd24bf23f026c3b8c,ERR.PM.EVIDENCE.FILE_SAVE_FAILED,System,HIGH,true,691e0704ea8033468e05f4f4,EvidenceManagement,Database,evidence_service.py,,MongoDB,en,,Failed to save evidence file record {evidenceFileId}. {reason},,Database operation failed while saving evidence file record. Error details: {details}. Check MongoDB connection.,,,68ee46b5d4c7a020fdf3a87c,2025-12-11T04:40:12.329Z,false,true,127.0.0.1,,,
693a4b2cd24bf23f026c3b8e,ERR.PM.MASTER.CLAIMS.CREATE_FAILED,System,HIGH,true,691e0704ea8033468e05f4f4,MasterDataManagement,Database,master_data_service.py,,MongoDB,en,,Failed to create claims master record. {reason},,Database operation failed while creating claims master. Error details: {details}. Check MongoDB connection.,,,68ee46b5d4c7a020fdf3a87c,2025-12-11T04:40:12.486Z,false,true,127.0.0.1,,,
